step,time,event_type,selected_rule,masked,travel,charging,tardiness,waiting,conflict_wait,rejection,standby,total
138,0.0,ROBOT_IDLE,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,0.0,ROBOT_IDLE,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,0.0,ROBOT_IDLE,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,0.0,ROBOT_IDLE,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,0.0,DEADLOCK_RISK,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,0.0,ROBOT_IDLE,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,0.0,ROBOT_IDLE,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,0.0,ROBOT_IDLE,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,0.0,DEADLOCK_RISK,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,6.024544177997609,ROBOT_IDLE,3,False,120.49088355995218,0.0,0.0,0.0,0.0,0.0,0.0,126.51542773794979
148,0.0,TASK_ARRIVAL,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,0.0,TASK_ARRIVAL,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,8.679249221243664,CHARGE_DONE,1,True,173.5849844248737,0.0,0.0,0.0,0.0,0.0,0.0,182.26423364611736
151,0.9996828131798794,SOC_LOW,5,True,24.720576850386806,10.095499714257908,0.0,0.0,0.0,0.0,0.0,35.81575937782459
152,0.0,ROBOT_IDLE,6,False,0.0,12.0,0.0,0.0,0.1,0.0,0.0,12.1
153,0.0,CHARGE_DONE,12,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,6.436942821980984,CHARGE_DONE,1,False,128.73885643961967,0.0,0.0,0.0,0.0,0.0,0.0,135.17579926160064
155,0.0,ROBOT_IDLE,7,False,29.65441863863407,27.212185207839944,0.0,0.0,0.0,0.0,0.0,56.866603846474014
156,6.75,CHARGE_DONE,8,False,135.0,0.0,0.0,0.0,0.0,0.0,1.5,143.25
157,0.0,SOC_LOW,5,False,19.993656263597586,8.340701773727243,0.0,0.0,0.0,0.0,0.0,28.33435803732483
158,0.0,ROBOT_IDLE,6,False,0.0,12.0,0.0,0.0,0.1,0.0,0.0,12.1
159,0.0,CHARGE_DONE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
160,0.0,CHARGE_DONE,6,True,0.0,18.0,0.0,0.0,0.0,0.0,0.0,18.0
161,0.0,ROBOT_IDLE,6,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,0.0,CHARGE_DONE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
163,0.0,CHARGE_DONE,7,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,6.046693311223908,ROBOT_IDLE,6,True,120.93386622447815,20.390079933671757,0.0,0.0,0.0,0.0,0.0,147.37063946937383
165,0.0,ROBOT_IDLE,7,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,CHARGE_DONE,7,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,CHARGE_DONE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
168,0.0,CHARGE_DONE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
169,0.0,ROBOT_IDLE,7,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,6.046693311223908,CHARGE_DONE,8,False,120.93386622447815,0.0,0.0,0.0,0.0,0.0,1.5,128.48055953570207
171,6.75,ROBOT_IDLE,8,False,135.0,0.0,0.0,0.0,0.6982949782584911,0.0,1.5,143.9482949782585
172,6.046693311223908,CHARGE_DONE,6,False,120.93386622447815,20.39007993367172,0.0,0.0,0.0,0.0,0.0,147.37063946937377
173,0.0,SOC_LOW,8,True,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,1.5,3.2
174,0.0,ROBOT_IDLE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
175,0.0,ROBOT_IDLE,6,True,0.0,18.0,0.0,0.0,0.1,0.0,0.0,18.1
176,0.0,DEADLOCK_RISK,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,0.0,ROBOT_IDLE,8,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
178,0.0,CHARGE_DONE,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,0.0,ROBOT_IDLE,8,False,0.0,0.0,0.0,0.0,0.1,0.0,1.5,1.6
180,6.046693311223908,CHARGE_DONE,8,False,120.93386622447815,0.0,0.0,0.0,0.08221394815818713,0.0,1.5,128.56277348386024
181,0.0,CHARGE_DONE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
182,6.046693311223908,CHARGE_DONE,6,False,120.93386622447815,18.280159867343478,0.0,0.0,0.0,0.0,0.0,145.26071940304553
183,0.0,ROBOT_IDLE,8,False,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,1.5,3.2
184,0.0,ROBOT_IDLE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
185,0.0,ROBOT_IDLE,6,True,0.0,17.999999999999964,0.0,0.0,0.1,0.0,0.0,18.099999999999966
186,0.0,ROBOT_IDLE,7,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,DEADLOCK_RISK,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,ROBOT_IDLE,9,False,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5
189,0.0,TASK_ARRIVAL,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,0.0,ROBOT_IDLE,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,0.0,CHARGE_DONE,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,0.0,ROBOT_IDLE,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,6.902253278756962,CHARGE_DONE,1,True,138.04506557513878,0.0,0.0,0.0,0.0,0.0,0.0,144.94731885389575
